SKU,MPN,productName,price,stock
20573,SF-7ES1N8A8LB1,"CONECTOR M23 8P HEMBRA RECTO METALICO CONEX CRIMPADA",148.529000,2.0000
31138,EQ042003A,"ARMARIO METAL 2000Alx400x300 EQ C/PLACA/TT S/LAT",586.813000,0.0000
8866,ZB4BS55,"CABEZA P/ PULSADOR TIPO HONGO SCHNEIDER AMARILLO",59.038000,0.0000
36105,LC1D18EHE,"CONTACTOR D 18A 1NA+1NC 48VCA/CC 3P",137.259000,0.0000
36133,LC1D40008M7,"CONTACTOR D 40A 2NA+2NC 220VCA 4P",542.352000,0.0000
36137,LC1D40B7,"CONTACTOR D 40A 1NA+1NC 24VCA 3P",215.663000,0.0000
36146,LC1D65008M7,"CONTACTOR D 65A 2NA+2NC 220VCA 4P",817.634000,0.0000
36198,LC1F150B5,"*CONTACTOR F 150A 3NA 24VCA 3P",1053.756000,0.0000
28858,3RF2440-1AC45,"*CONTACTOR ESTATICO 40A Com:48-600Vcc/ Serv:4-30V",882.636000,0.0000
36230,LC1F500F7,"*CONTACTOR F 500A 3NA 110VCA 3P",4076.971000,0.0000
27980,LV510357,"INTERR. CVS100F 4X100A 36KA 4P4D",329.382000,0.0000
27995,LV510953,"I*NTERR. CVS100 BS 4X32A 16KA 4P3D",169.568000,0.0000
35477,C10B6TM063,"INTERR. NSX100B 4X63A 25KA TM63D 4P3R",378.213000,0.0000
35487,C10B4TM063,"INTERR. NSX100B 4X63A 25KA TM63R 4P4R",446.950000,0.0000
35341,C16F3,"INTERR. NSX160F 3X160A S/RELE 36KA",315.300000,0.0000
35363,C16B4,"INTERR. NSX160B 4X160A S/RELE 25KA",231.963000,0.0000
35365,C16N4,"INTERR. NSX160N 4X160A S/RELE 50KA",489.763000,0.0000
35408,C63H3,"INTERR. NSX630H 3X630A S/RELE 70KA",1655.500000,0.0000
35413,C40F4,"INTERR. NSX400F 4X400A S/RELE 36KA",1044.475000,0.0000
35415,C40H4,"INTERR. NSX400H 4X400A S/RELE 70KA",1131.763000,0.0000
35525,C10F4TM016,"INTERR. NSX100F 4X16A 36KA TM16D 4P4R",508.238000,0.0000
35527,C10F4TM040,"INTERR. NSX100F 4X40A 36KA TM40D 4P4R",503.500000,0.0000
35533,C16F4TM160,"INTERR. NSX160F 4X160A 36KA TM160D 4P4R",849.200000,0.0000
35536,C16F3MA100,"INTERR. NSX160F 3X160A 36KA 3P3R MA100",532.550000,0.0000
35569,C25N4TM200,"INTERR. NSX250N 4X200A 50KA TM200D 4P4R",1170.513000,0.0000
35585,C10H3TM063,"INTERR. NSX100H 3X63A 70KA TM63D 3P3R",471.400000,0.0000
35725,C12F3TM125L,"INTERR. NSXM 3X125A 36KA TMD125D 3P3R",483.438000,0.0000
21041,GV2ME03,"GUARDAMOTOR MAGTERM 3P 0,25/0,40A 100KA",101.829000,0.0000
26972,28901,"INTERR. MANUAL INS40 4X40A-FA",162.538000,0.0000
35835,3VJ1112-3EB42-0AA0,"INTERR. TM220 ATFM 4X125A 25KA  IR: 100-125A",243.648000,0.0000
35853,3VJ1225-5EB42-0AA0,"INTERR. TM220 ATFM 4X250A 36KA IR: 200-250A",718.848000,0.0000
29206,G2RV1SDC21,"MINI RELE OMRON SIMPLE INVERSOR CON LED 24Vcc",13.484000,0.0000
35843,3VJ1112-5DB32-0AA0,"INTERR. TM220 ATFM 3X125A 36KA  IR: 100-125A",346.176000,0.0000
35959,6SL3220-1YE18-0AF0,"VARIADOR G120X 400V 3kW/4HP (LO) 2,2kW/3HP (HO) PN C/F",1419.113000,0.0000
35968,6SL3220-1YE36-0AF0,"VARIADOR G120X 400V 37kW/50HP (LO) 30kW/40HP (HO) PN C/F",6374.414000,0.0000
35974,6SL3220-1YE48-0AF0,"VARIADOR G120X 400V 132kW/200HP (LO) 110kW/150HP (HO) PN C/F",15980.406000,0.0000
19957,3RV2321-4EC20,"INTERR. MAG INNOVATION S0 P/ARRANQUE 32A RESORTE",159.264000,0.0000
20629,"SZS 0,5X3,0 VD","DESTORNILLADOR PLANO 0.5mmx3x100mm",23.847000,0.0000
23757,ZB5AS55,"CABEZA P/ PULSADOR EMERGENCIA AMARILLO 40mm",43.675000,0.0000
10277,33108,"*CONTACTO 1NA/NC PF P/NS630-1600 FIJO 10A 240V",166.101000,0.0000
36098,LC1D12R7,"CONTACTOR D 12A 1NA+1NC 440VCA 3P",55.987000,0.0000
36103,LC1D188MD,"CONTACTOR D 18A 2NA+2NC 220VCC 4P",258.892000,0.0000
36135,LC1D40AE7,"CONTACTOR D 40A 3NA 48VCA 3P",236.500000,0.0000
36195,LC1F115BD,"*CONTACTOR F 115A 3NA 24VCC 3P",930.437000,0.0000
25717,A9C30812,"CONTACTOR MODULAR ITL 16A 2P 220VCA",88.550000,0.0000
36338,NSYCU3K3P4,"EQUIPO CLIMATIZADOR LATERAL 3000W 3P 400/440V 50/60Hz",7633.563000,0.0000
36347,NSYCUAD,"*EQUIPO DISIPADOR DE AGUA CONDENZADA EXTERNO",866.671000,0.0000
36362,NSYCUSP0148,"EQUIPO TRANSF. BIFASICO PARA CU 3200W 400V",2008.450000,0.0000
35484,C10B4TM016,"INTERR. NSX100B 4X16A 25KA TM16D 4P4R",451.163000,0.0000
35485,C10B4TM025,"INTERR. NSX100B 4X25A 25KA TM25D 4P4R",446.950000,0.0000
35447,C12F3TM160L,"INTERR. NSXM 3X160A 36KA TM160D 3P3D",530.588000,0.0000
35490,C16B4TM125,"INTERR. NSX160B 4X125A 25KA TM125D 4P4R",485.100000,0.0000
35546,C16N3TM160,"INTERR. NSX160N 3X160A 50KA TM160D 3P3R",691.850000,0.0000
35560,C16N32D160,"INTERR. NSX160N 3X160A 50KA 3P3R MICROLOGIC 2.2",808.188000,0.0000
35575,C10N3MA050,"INTERR. NSX100N 3X50 50KA 3P3R MA50",423.775000,0.0000
3819,5SX1110-7,"TERMOMAG 1X10 SIE - 3KA CURVA C",6.768000,0.0000
31611,AEP-LF01-S1000,"LINTERVINCHA 3 SEÑALES 60 LEDS CARGA: USB 5V",18.413000,44.0000
31947,1FK2208-5AC10-1MA0,"SERVOMOTOR 27Nm 2000Rpm ABS EJE CHAV C/FRENO",6066.576000,1.0000
5733,REL-IR/L-120AC/4X21AU,"Relé Ir 4 Inversores 120VCA 10A C/Led",11.291000,0.0000
6747,"UHV -E","*EXTREMO FINAL PARA LINEA UHV",0.464000,0.0000
17209,VS-08-A-RJ45/MOD-1-R-IP67,"MARCO EMPOTRADO RJ45,IP67 P/INSERTOS KEYSTONE",28.074000,8.0000
18489,"UC-EMSP (50X15)","ROTULO 50X15mm C/2 ORIFICIOS - BLANCO",1.199000,200.0000
18490,"UC-EMSP (50X30)","ROTULO 50X30mm C/4 ORIFICIOS - BLANCO",1.226000,30.0000
18492,"UC-EMP (60X30)","ROTULO 60X30mm ENCAJABLES BLANCOS",1.068000,30.0000
18493,"UC-EMLP (60X30)","ROTULO 60X30mm AUTOADHESIVOS BLANCO",1.785000,26.0000
18494,"UC-EMLP (27X12,5) SR","ROTULO 27X12,5mm AUTOADHESIVOS GRIS",1.137000,656.0000
18517,"UC-TM 5","PLANCHA P/BORNES PxC 5mm 96 IDENTIF BCA SR BLUE",15.678000,8.0000
18495,"UC-EMP (27X12,5) SR","ROTULO 27X12,5mm ENCAJABLES GRIS",0.948000,29.0000
18518,"UC-TM 6","PLANCHA P/BORNES PxC 6mm 80 IDENTIF BCA SR BLUE",15.678000,4.0000
18738,"UC-TM 8","PLANCHA P/BORNES PxC 8mm 56 IDENTIF BCA SR BLUE",15.678000,0.0000
18819,"UC-EMLP (22X22)","ROTULO 22X22mm AUTOADHESIVOS BLANCOS",1.072000,0.0000
19043,"UC-EMLP (27X12,5)","ROTULO 27X12,5mm AUTOADHESIVO BLANCO",1.137000,0.0000
19329,"UC-TM 6 BU","PLANCHA P/BORNES PxC 6mm 80 IDENTIF AZU SR BLUE",15.678000,0.0000
19333,"UC-TM 5 RD","PLANCHA P/BORNES PxC 5mm 96 IDENTIF ROJ SR BLUE",15.678000,11.0000
19619,"UC-TM 5 BU","PLANCHA P/BORNES PxC 5mm 96 IDENTIF AZU SR BLUE",15.678000,0.0000
27521,"EMLP (13X9)R","Etiquetas P/Thermomark 13x9mm Blancas",263.481000,0.0000
28350,"UC-TM 4","PLANCHA P/BORNES PxC 4mm  120 IDENT BCO SR BLUE",15.678000,10.0000
6849,12003SM,"*INTERRUPTOR SECCIONADOR VC2P 3X250 Amp. S/MANIJ",133.193000,0.0000
6856,14013SM,"*INTERRUPTOR SECCIONADOR VC4P 4X630 Amp. S/MANIJA",350.351000,0.0000
32187,WDA54401,"MODULO TOMA DE COMPUTADORA RJ45 SCH CAT 5E BLANCO",5.976000,0.0000
3711,5SH113,"TAPA C/VISOR ORIG. DIAZED  63 A",3.456000,8.0000
3715,5SH334,"ANILLO CUBRE-ROSCA DIAZED  63 A",3.687000,0.0000
3725,5SH320,"ANILLO DE AJUSTE ORIG. DIAZED  63 A",3.456000,2.0000
3716,5SH202,"TAPA CUBRE-BASE DIAZED  25 A",5.299000,0.0000
3900,5SX9200,"CONTACTO DE ALARMA P/INTERRUPTOR 5SX2",44.657000,0.0000
3901,5SX9300,"DISPARO A DISTANCIA P/INTERRUPTOR 5SX2",94.144000,0.0000
4231,3TY7443-0AQ0,"BOBINA 380 VCA 50 HZ PARA CONTACTORES 3TF44-5/34",60.969000,0.0000
4215,3TY4803-0A,"BOBINA 380 VCA 60 HZ P/3TH80/82 - 3TB40/44",44.307000,0.0000
4233,3TY7443-0BB4,"BOBINA 24 VCC PARA CONTACTORES 3TF34-5 Y 3TF44-5",50.801000,0.0000
4259,3TY7563-0AF0,"BOBINA 110 VCA 50 HZ PARA CONTACTOR 3TF56",127.107000,0.0000
4387,3UX1425,"*SOPORTE P/MONTAJE INDEPENDIENTE P/3UA55",96.213000,0.0000
4698,3SB3921-0AH,"CUBIERTA PROTECTORA IP 67 PARA PULSADOR RAS.",10.868000,9.0000
4535,6SE3290-0CC87-2RA0,"RESISTENCIA FREN. MMV220/2-MMV400/2",337.789000,1.0000
5148,3WX3631-1JB00,"ACCIONAM. MOT. 24VCC Y BOBINA CIERRE 24 VCC",423.688000,0.0000
5302,8WA2011-3KE31,"Borne De Actuador (-,s,a)",4.414000,0.0000
5289,8WH9070-0AA00,"Placa Intermedia 8WH 2,5-4mm2 Gris",1.282000,0.0000
9208,6GK1210-1SA00,"EXTENDER PARA ASi",985.780000,0.0000
9209,,"CONECTOR ADAPTACION AUI-ITP SINEC HI",201.164000,1.0000
9912,3RW3926-8A,"VENTILADOR PARA ARRANCADOR SUAVE S0 SIRIUS",175.301000,0.0000
7661,,"CONECTOR MODULO UNIÓN/SOPORTE (BOLSA X100U)",1.060000,13.0000
7732,8US1923-3AA01,"SOPORTE PARA BARRAS 60mm TRIP 5..10 X 12..30mm",152.628000,27.0000
9550,3RA1923-2B,"CONJUNTO ELECTRICO PARA ESTRELLA TRIANGULO S0",34.022000,2.0000
11545,6SE6400-3CC00-4AB3,"BOBINA ENTRADA VARIADORES INPUT PM-240/340 25/2",135.915000,4.0000
10793,7MH4130-4AE11,"ELASTOMERO DE ACERO INOX. P/CELDAS RN 0,5 / 1Lt.",320.069000,3.0000
2493,6SE6400-0SP00-0AA0,"PANEL DE OPERACION PARA MM410 (OP)",86.371000,2.0000
11475,6ES7193-4CB20-0AA0,"TERMINAL TM-E15S24-01 p/EM TORNI 2x4 TERM CAJ X5",221.125000,7.0000
11612,6SE6400-2FL01-0AB0,"FILTRO CEM P/V20 0.12..0.75KW TAMAÑO A (USADO)",207.360000,1.0000
11814,9AL2137-1AA00-1AA0,"UNIDAD REGENERATIVA PARA SIMODRIVE POSMO",2103.916000,1.0000
11738,"6SE7011 5EP50-Z","MASTERDRIVE MC K-PLUS Convert 0,55Kw 1,5A - Z",5157.073000,1.0000
5402,6SE7015-0EP50,"MASTERDRIVE MC K-PLUS Convert 1,5Kw 5,0Amp Basi",4125.658000,1.0000
12462,3SB1906-0AW,"Soporte 3SB Metálico P/Manipulador 4 Posiciones",16.004000,0.0000
12504,3RK1901-3QM10,"PASACHAPA CONECTOR ASi PG 9",24.494000,3.0000
13321,6SE7014-0TP50,"MASTERDRIVE MC K-PL6US Ondul 1,5Kw 4,0Amp Basic",3094.244000,0.0000
2380,6SE7018-0EP50,"MASTERDRIVE MC K-PLUS Convert 3,0Kw 8,0Amp Basic",4950.790000,1.0000
2728,6SX7010-0FB00,"MASTERDRIVE PLACA MC SBR1 RESOLVER S/SIMUL",1384.282000,2.0000
14490,3SB3921-0AS,"CUELLO SOLAR PARA PULS. LUM. SIGNUM DIAM 22mm",3.242000,8.0000
1236,6SE7090-0XX84-2FF0,"PANEL OPERADOR SIMOVERT",295.583000,0.0000
6162,6SX7010-0AA00,"ADAPTADOR P/MONTAJE EMPOTRADO DE MASTERDRIVES",1101.373000,3.0000
14680,8US1260-5AP00,"SOPORTE PARA BARRAS 60mm CONT+GM S/CABLE S0",328.857000,3.0000
14756,3RK1901-5AA00,"CABLE PARA CONEXION PC/MONITOR DE SEGURIDAD",97.637000,1.0000
15251,3SE2283-0GA43,"Límite De Carrera Estándar Metal Bisagra Aluminio 5 Direc 1NA+2NC 24VCC",222.138000,2.0000
15753,3SE5000-0AV01,"ACTUADOR SIGUARD P/3SE5 RECTO METALICO",7.697000,1.0000
16352,3RV1917-7B,"RIEL DIN 45MM 3RV19",2.066000,2.0000
16807,6GK1901-0DB20-6AA0,"CONECTOR ET200Pro M12 (CODIF D) IE FC PROFINET",90.440000,13.0000
17337,6SN1111-0AA00-0CA1,"BOBINA ENTRADA SIMODRIVE 611 36kW (PM)",2753.970000,2.0000
16867,6FX2003-0SA17,"CONECTOR DE SEÑAL 17 POLOS MACHO EXT. 1UN",104.508000,6.0000
17997,3SE5000-0AV05,"ACTUADOR SIGUARD P/3SE5 RADIAL FLEXIBLE METALICO",9.102000,8.0000
18551,100029615,"BRIDA PARA MOTOR  B14 TAMAÑO 80",16.948000,0.0000
19672,LMH:6100385367,"BRIDA B5 TAMAÑO 132 PARA MOTOR 1LG0",80.819000,0.0000
19702,3RA6950-0A,"CONTROL KIT P/ 3RA6 ACCESORIO P/ MANDO MANUAL",21.823000,1.0000
20190,6SL3255-0VA00-4BA0,"PANEL DE OPERACION BOP V20 - CONFIGURACION EXTER",51.246000,16.0000
20252,8UC9253,"PIEZA DE ACOPLE P/ACCIONAMIENTO PUERTA 3KL61/62",29.659000,0.0000
20568,7KM9300-0AM00-0AA0,"MODULO AMPL SENTRON P/COMUN MODBUS RTU 3200/4200",444.326000,1.0000
21209,6SL3064-8LA00-0AA0,"SINAMICS KIT COMPLETO DE TERMINALES P/ CU310/D410",85.922000,1.0000
25578,6GK5101-1BB00-2AA3,"CONVERSOR SCALANCE X101-1 1xRJ45+1xMULTIM 100bit",951.200000,0.0000
24982,3RV2917-6A,"TAPA FINAL INNOVATION P/AMPL DE PEINES 3RV29",1.109000,4.0000
26101,3SU1900-0KP80-0AA0,"CABLE PROFINET ACT P/MODULOS X 10MTS",24.142000,0.0000
26597,3SE5000-0AV02,"ACTUADOR SEPARADOR ESTANDAR FIJ VERTICAL 53MM",9.092000,0.0000
27669,EZ9X33M50,"CONECTOR PARA PEINE SCH P/CABLE HASTA 50MM",3.965000,0.0000
28581,6ES7193-4CC20-0AA0,"TERMINAL TM-P15S23-A1 p/PM CLAMP 2x3 TERMINAL",44.150000,1.0000
28857,3UF7110-1AA01-0,"MODULO DE CORR/TENS P/SIMOCODE 0,3-4Amp 690V C/V",416.380000,0.0000
31931,6SL3000-0CE23-6AA0,"FILTRO DE RED S120 MOD SMART LINE 36KW E:380-480",1633.164000,1.0000
31933,"6SL3054-4FC30-2BA0-Z F01","TARJETA SD 512MB S120 C/LIC V5.2 SP3 HF5 SAFETY",315.432000,0.0000
32186,WDA51301,"Módulo Roda 1 Punto 1 Módulo Saliente Blanco",1.020000,0.0000
32203,WDA108201,"Tapa Base 2 Módulos Blanca",0.516000,118.0000
1536,3VA9503-0SB10,"MARCO ESTETICO 150,8 X 200,3 MM P/3P C/ETU 3VA",132.600000,1.0000
7241,"FL SWITCH 1116N","Switch 1116N No Administrado 16xRJ45 10/100/1000Mbit/S",907.016000,40.0000
7240,"IB IL SGI 2/F-PAC","MODULO INLINE DE PESAJE 2AI",2099.936000,30.0000
7453,ACL2T1000,"*ACEITE PARA MEZCLA MOTORES 2 TIEMPOS 1L LUSQTOFF",0.001000,0.0000
8400,"SAC-5P-M12MS/1,5-PUR/M12FS","CABLE CON CONECTORES MACHO Y HEMBRA M12 5P 1.5Mts RECT PUR",80.857000,1.0000
10563,5TT4201-2,"INTERR. BIESTABLE POR IMPULSOS 1NA 16A 230V",142.688000,10.0000
12740,"PACK UNIP 1,5","Pack Cable Unipolar 1,50mm2 PVC Verde/Amarillo + Azul + Rojo (3x100Mts)",83.408000,0.0000
12806,"PACK UNIP 2,5","Pack Cable Unipolar 2,50mm2 PVC Verde/Amarillo + Azul + Rojo (3x100Mts)",135.041000,0.0000
12823,"PACK UNIP 1,5 M","Pack Cable Unipolar 1,50mm2 PVC Verde/Amarillo + Azul + Marron (3x100Mts)",83.408000,0.0000
12850,"PACK UNIP 2,5 M","Pack Cable Unipolar 2,50mm2 PVC Verde/Amarillo + Azul + Marron (3x100Mts)",135.041000,0.0000
16502,"GW MODBUS TCP/RTU 1E/1DB9","CONVERTIDOR DE PROTOCOLO MODBUS/RTU o ASCII A TCP DB9",1686.799000,2.0000
35859,3VJ9118-0AD11,"CONTACTO AUXILIAR Y ALARMA 3VJ9 PARA 3VJ11 125A 2CONT IZQ",32.256000,2.0000
15555,"PAB-KTL 23","SOPORTE P/SEÑALIZACION DE CABLE 23X4MM DIAMETRO EXT 10MM",0.874000,400.0000
35833,3VJ1108-3EB42-0AA0,"INTERR. TM220 ATFM 4X80A 25KA IR: 56-80A",160.128000,0.0000
35860,3VJ9218-0AD11,"CONTACTO AUXILIAR Y ALARMA 3VJ9 PARA 3VJ12 250A 2CONT IZQ",32.256000,2.0000
4301,3LD9251-2A,"CUBREBORNES DE 1 POLO PARA 63 Y 100 A",6.048000,2.0000
35824,3VJ1012-1EB42-0AA0,"INTERR. TM220 ATFM 4X125A 18KA  IR: 100-125A",193.536000,0.0000
35822,3VJ1008-1EB42-0AA0,"INTERR. TM220 ATFM 4X80A 18KA IR: 56-80A",120.384000,0.0000
32158,"P-CO XL","SOPORTE ENCHUFABLE P/ELEMENTOS 10MM 10A 1P",13.850000,9.0000
35840,3VJ1106-5DB32-0AA0,"INTERR. TM220 ATFM 3X63A 36KA IR: 50,4-63A",160.704000,0.0000
35856,3VJ9218-0AN11,"CONTACTO AUXILIAR 3VJ9 PARA 3VJ11/12 125-250A 1CONT IZQ",16.301000,0.0000
35855,3VJ9018-0AN11,"CONTACTO AUXILIAR 3VJ9 PARA 3VJ10 125A 1CONT IZQ",15.552000,2.0000
35673,C40N32D400,"INTERR. NSX400N 3X400A 50KA 3P3R MICROLOGIC 2.3",1640.075000,0.0000
14357,"UK 3 N BU","Borne UK Universal 32A 2,5mm2 Azul",0.744000,4.0000
14748,"UKKB 3","Borne UKK Doble Piso 2 Puentes 2,5mm2",13.953000,6.0000
12681,"SK 5","BORNE SK DE CONEXION DE PANTALLA DIAM. 5mm",8.186000,5.0000
36999,6GK1551-2AA00,"ADAPTER + PLACA SIMATIC NET DP",648.789000,1.0000
18099,3RG6113-3BE00,"SENSOR ULTRASONICO M30 24VCC 1,3M PNP/ANALOG NC S:M12 5P",333.200000,1.0000
23755,6SL3210-5BE25-5CV0,"VARIADOR V20 380-480V 5,5kW/7,5HP USS/MB RTU C/F",1071.330000,6.0000
12171,"ZB10,LGS:FORTL.ZAHLEN 1-10","Identificación P/Bornes ZB De 10,2mm 1-10 Rotulado Blanco",2.855000,36.0000
4840,3RG7200-3CC00,"SENSOR FOTO DIF 83X61mm 24VCC 2M PNP NA+NC S: M12 4P",12.850000,1.0000
16645,3RG6144-3MM00,"SENSOR ULTRASONICO 142x41mm 24VCC 6M NPN NA S:M12 4P",150.000000,1.0000
18094,3RG6125-3BF00,"SENSOR ULTRASONICO 160x26mm 24VCC 3M PNP/ANALOG NA S:M12 5P",254.325000,1.0000
4820,3RG1655-6AC00,"SENSOR CAP M40 24VCC 20mm PNP NA/NC S: PG9",119.000000,0.0000
17185,3RG4023-3AG01,"SENSOR IND M18 24VCC SAL 8mm PNP NA S: M12 3P",52.075000,0.0000
15342,3RG6233-3LS00,"SENSOR ULTRASONICO M18 24VCC 1M 4P ANALOG S: M12 4P",484.455000,1.0000
22907,16332,"LIMITADOR PRD1 25R 3P+N",1975.040000,0.0000
37216,NSYSFN20680,"ARMARIO METAL 2000x600x800 SFN S/PLACA S/LATERAL",1884.700000,0.0000
37197,NSYSFN18860P,"ARMARIO METAL 1800x800x600 SFN C/PLACA S/LATERAL",2120.088000,0.0000
37243,NSYSFNC66,"CUADRO SUPERIOR/INFERIOR SFN 600xP600",615.288000,0.0000
37207,NSYSFN20380,"ARMARIO METAL 2000x300x800 SFN S/PLACA S/LATERAL",1665.025000,0.0000
37270,NSYSFNV22,"MONTANTE SFN 2200 (4 UNIDADES)",411.463000,0.0000
37268,NSYSFNV18,"MONTANTE SFN 1800 (4 UNIDADES)",324.388000,0.0000
37209,NSYSFN20440,"ARMARIO METAL 2000x400x400 SFN S/PLACA S/LATERAL",1595.938000,0.0000
37238,NSYSFNC45,"CUADRO SUPERIOR/INFERIOR SFN 400xP500",1209.113000,0.0000
37224,NSYSFN20860T,"ARMARIO METAL 2000x800x600 SFN S/PLACA S/LATERAL",2602.963000,0.0000
25161,3RV2917-5C,"CONEC INNOVATION TOR P/INTERR 3RV29 S00 (X10)",4.637000,0.0000
37227,NSYSFN20880T,"ARMARIO METAL 2000x800x800 SFN S/PLACA S/LATERAL",2728.238000,0.0000
37212,NSYSFN20640P,"ARMARIO METAL 2000x600x400 SFN C/PLACA S/LATERAL",1998.363000,0.0000
37267,NSYSFNPB,"ESCUADRA DE FIJACIÓN MONTANTE SFN (4 UNIDADES)",29.075000,0.0000
37260,NSYSFND2210,"PUERTA CIEGA SFN/SM 2200x1000",595.138000,0.0000
37252,NSYSFND20102D,"PUERTA CIEGA SFN/SM 2000x500 (2 UNIDADES)",743.613000,0.0000
37218,NSYSFN20840,"ARMARIO METAL 2000x800x400 SFN S/PLACA S/LATERAL",1832.325000,0.0000
37264,NSYSFND226T,"PUERTA TRANSPARENTE SFN/SM 2200x600",1105.850000,0.0000
37261,NSYSFND22122D,"PUERTA CIEGA SFN/SM 2200x600 (2 UNIDADES)",1046.363000,0.0000
37269,NSYSFNV20,"MONTANTE SFN 2000 (4 UNIDADES)",331.538000,0.0000
37253,NSYSFND20122D,"PUERTA CIEGA SFN/SM 2000x600 (2 UNIDADES)",829.788000,0.0000
37258,NSYSFND208,"PUERTA CIEGA SFN/SM 2000x800",420.250000,0.0000
37228,NSYSFN2212602DP,"ARMARIO METAL 2200x1200x600 SFN C/PLACA S/LATERAL",3953.663000,0.0000
37221,NSYSFN20850P,"ARMARIO METAL 2000x800x500 SFN C/PLACA S/LATERAL",2102.900000,0.0000
37248,NSYSFNC88,"CUADRO SUPERIOR/INFERIOR SFN 800xP800",730.200000,0.0000
37250,NSYSFND188,"PUERTA CIEGA SFN/SM 1800x800",406.025000,0.0000
37220,NSYSFN20850,"ARMARIO METAL 2000x800x500 SFN S/PLACA S/LATERAL",1883.700000,0.0000
37229,NSYSFN22660P,"ARMARIO METAL 2200x600x600 SFN C/PLACA S/LATERAL",2432.000000,0.0000
37237,NSYSFNC44,"CUADRO SUPERIOR/INFERIOR SFN 400xP400",527.400000,0.0000
37259,NSYSFND208T,"PUERTA TRANSPARENTE SFN/SM 2000x800",751.375000,0.0000
37226,NSYSFN20880P,"ARMARIO METAL 2000x800x800 SFN C/PLACA S/LATERAL",2271.038000,0.0000
37265,NSYSFND228,"PUERTA CIEGA SFN/SM 2200x800",477.238000,0.0000
21512,1SDA050877R1,"*INTERRUPTOR TRIPOLAR T1B 80A 16KA ABB OFERTA!",88.083000,0.0000
21513,1SDA050878R1,"*INTERRUPTOR TRIPOLAR T1B 100A 16KA ABB OFERTA!",88.083000,0.0000
21515,1SDA050880R1,"*INTERRUPTOR TRIPOLAR T1B 160A 16KA ABB OFERTA!",105.885000,0.0000
30626,"SB 7166","Cable De Señal Rs 485 5 Pares 0,22mm2 Gris PVC",14.896000,0.0000
30783,"BX 3700 NE","*CABLE PARA VARIADOR 3X70MM²  BLINDADO XLPE NEGRO",64.169000,0.0000
30880,"OF 1210","*CABLE SUBTERRANEO 12X1mm² PVC MARLEW COMANDO",3.360000,0.0000
30907,"BX 0340 NE","CABLE PARA VARIADOR 3X4MM² BLINDADO XLPE NEGR",5.117000,0.0000
24281,NISE2410-J1900,"*PC NISE 3700E INTEL 4th i3-4350T LGA",1354.500000,0.0000
25699,NISE3800E-H110,"*PC VTC1010BK ATOM 2 CORE E3827/1.75Ghz 4GB + KI",1606.500000,0.0000
31367,NISE107-E3940,"*PC NISE 105 ATOM 2 CORE E3826 / 1.46Ghz",1008.000000,0.0000
2452,F30-15A,"*FUSIBLE DE VIDRIO 31MM X 6,35MM - 15 AMP.",0.078000,0.0000
3478,A-2,"*TERMINAL A-2 ROJO OJAL 3mm",0.052000,0.0000
3486,A-13,"*TERMINAL A-13 ROJO PIN LARGO 9,9mm",0.080000,0.0000
3488,A-15R,"*TERMINAL A-15 ROJO PALA HEMBRA L-5,21",0.073000,0.0000
3489,A-16R,"*TERMINAL A-16 ROJO PALA HEMBRA L-6,3",0.072000,0.0000
3503,B-17R,"*TERMINAL B-17 AZUL PALA HEMBRA L-5mm",0.070000,0.0000
22094,NISE105-E3845,"*PC NANOBOX 376 ATOM-2GB RAM - HD 320GB -HS",1020.600000,0.0000
31527,"EC 0301 (20)","*CABLE MALLADO 3x1mm² PVC APANTALLADO (20MTS)",67.798000,0.0000
21883,NISE2410E,"*PC NISE 3700E INTEL i7-4770TE LGA",1329.300000,0.0000
22004,NISE2400,"*PC NISE 301 ATOM 4 CORE E3845 / 1.91Ghz",1171.800000,0.0000
22005,NISE2400-J1900,"*PC NISE 301 ATOM 4 CORE E3845 / 1.91Ghz CODESYS",1203.300000,0.0000
22006,NISE2410,"*PC NISE 3100E INTEL CORE 2 DUO",1323.000000,0.0000
22083,NISE3700E,"*PC NISE 50C ATOM 2 CORE E3826 /1.46Ghz, 2GBRAM",1738.800000,0.0000
22315,"NISE300- i5-4402E","*PC NISE 4000 INTEL i5-3610ME rPGA",2721.600000,0.0000
23972,NISE3720E-5650U,"*PC NISE 50C-H ATOM2 CORE E3826 / 1.46Ghz",3213.000000,0.0000
25670,NIFE300,"*PC 821 I5-3110M RAM 4GB HD 500GB 2.5' - HS",1549.800000,0.0000
25671,NISE3600E,"*PC NISE 50 2x1.46GHz/4GB/32GB+IOT GATEWAY S/W10",1606.500000,0.0000
25695,NISE3800E,"*PC NISE106 PENTIUM QUADCORE N3160 / 1.6Ghz",1852.200000,0.0000
26456,NISE3500P2,"*PC NISE 50 2x1.46GHz/4GB/32GB +IOT GATEWAY W10",1474.200000,0.0000
25696,NISE3800E2,"*PC VTC1010BK ATOM 2 CORE E3827/1.75Ghz 8GB + KI",1984.500000,0.0000
28337,NISE3800E-H110i7,"*PC VTC1010BK ATOM 2 CORE E3827/1.75Ghz 2GB + KI",2642.850000,0.0000
28555,NIFE300E16,"*PC 821 I7-3610QM RAM 8GB HD 500GB 2.5' - HS",1549.800000,0.0000
1181,"TPR 2x6","*CABLE TIPO TALLER 2X6 mm² TPR",5.163000,0.0000
